id,belongs_to_collection,budget,homepage,originally_english,overview,produced_in_us,release_date,revenue,runtime,english,tagline,title,vote_average,keywords,cast,crew,red,green,blue,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,Thriller,War,Western,Amblin Entertainment,Canal+,Columbia Pictures,Columbia Pictures Corporation,Dimension Films,DreamWorks SKG,Dune Entertainment,Fox 2000 Pictures,Fox Searchlight Pictures,Lionsgate,Metro-Goldwyn-Mayer (MGM),Miramax Films,New Line Cinema,Paramount Pictures,Regency Enterprises,Relativity Media,StudioCanal,Summit Entertainment,Touchstone Pictures,TriStar Pictures,Twentieth Century Fox Film Corporation,United Artists,Universal Pictures,Village Roadshow Pictures,Walt Disney Pictures,Warner Bros.,Working Title Films
76,3,2500000,0,1,"A dialogue marathon of a film, this fairytale love story of an American boy and French girl. During a day and a night together in Vienna their two hearts collide.",1,728320,5535405.0,105.0,1,Can the greatest romance of your life last only one night?,Before Sunrise,7.7,"['dialogue', 'sunrise', 'talking', 'soulmates', 'walking', 'austria', 'traveller', 'danube', 'bittersweet', 'romantic', 'vienna']","['Ethan Hawke', 'Julie Delpy', 'Andrea Eckert']","['Richard Linklater', 'Lee Daniel', 'Fred Frith']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
77,0,9000000,1,1,"Suffering short-term memory loss after a head injury, Leonard Shelby embarks on a grim quest to find the lowlife who murdered his wife in this gritty, complex thriller that packs more knots than a hangman's noose. To carry out his plan, Shelby snaps Polaroids of people and places, jotting down contextual notes on the backs of photos to aid in his search and jog his memory. He even tattoos his own body in a desperate bid to remember.",1,730404,39723096.0,113.0,1,Some memories are best forgotten.,Memento,8.1,"['individual', 'insulin', 'tattoo', 'waitress', 'amnesia', 'motel', 'insurance salesman', 'revenge', 'memory loss', 'polaroid', 'flashback', 'neo-noir']","['Guy Pearce', 'Carrie-Anne Moss', 'Joe Pantoliano']","['Christopher Nolan', 'Jonathan Nolan', 'Jennifer Todd']",4,9,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
78,1,28000000,1,1,"In the smog-choked dystopian Los Angeles of 2019, blade runner Rick Deckard is called out of retirement to terminate a quartet of replicants who have escaped to Earth seeking their creator for a way to extend their short life spans.",1,723721,33139618.0,117.0,1,Man has made his match... now it's his problem.,Blade Runner,7.9,"['artificial intelligence', 'bounty hunter', 'dystopia', 'genetics', 'fugitive', 'cyberpunk', 'los angeles', 'tech noir', 'neo-noir', 'futurista', 'lluvia']","['Harrison Ford', 'Rutger Hauer', 'Sean Young']","['Brian Tufano', 'Ridley Scott', 'Michael Deeley']",0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
79,0,31000000,0,0,One man defeated three assassins who sought to murder the most powerful warlord in pre-unified China.,0,731203,177394432.0,99.0,0,One man's strength will unite an empire.,Hero,7.3,"['countryside', 'loss of lover', 'right and justice', 'patriot']","['Jet Li', 'Tony Leung Chiu-Wai', 'Maggie Cheung']","['Zhang Yimou', 'Feng Li', 'Wang Bin']",3,2,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,3,2700000,1,1,Nine years ago two strangers met by chance and spent a night in Vienna that ended before sunrise. They are about to meet for the first time since. Now they have one afternoon to find out if they belong together.,1,731621,15992615.0,80.0,1,What if you had a second chance with the one that got away?,Before Sunset,7.6,"['paris', 'journalist', 'dialogue', 'talking', 'soulmates', 'walking', 'bookshop', ""love of one's life"", 'author']","['Ethan Hawke', 'Julie Delpy', 'Vernon Dobtcheff']","['Richard Linklater', 'Kim Krizan', 'Ethan Hawke']",1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,0,1000000,1,0,"After a global war, the seaside kingdom known as the Valley Of The Wind remains one of the last strongholds on Earth untouched by a poisonous jungle and the powerful insects that guard it. Led by the courageous Princess Nausicaa, the people of the Valley engage in an epic struggle to restore the bond between humanity and Earth.",0,724346,3301446.0,117.0,0,0,Nausicaä of the Valley of the Wind,7.7,"['saving the world', 'human vs nature', 'fungus spores   ', 'future', 'airplane', 'post-apocalyptic', 'war', 'toxic', 'based on manga', 'ecology', 'giant insect', 'duringcreditsstinger', 'anime']","['Sumi Shimamoto', 'Ichirō Nagai', 'Gorō Naya']","['Hayao Miyazaki', 'Isao Takahata', 'Ned Lott']",6,1,24,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,0,135000000,0,1,Miami Vice is a feature film based on the 1980s action drama TV series. The film tells the story of vice detectives Crockett and Tubbs and how their personal and professional lives are dangerously getting mixed.,1,732519,163794509.0,134.0,1,No Law. No Rules. No Order.,Miami Vice,5.7,"['based on tv series', 'drug deal', 'havana cuba', 'speedboat\xa0']","['Jamie Foxx', 'Colin Farrell', 'Gong Li']","['Sarah Bradshaw', 'Michael Kaplan', 'Michael Mann']",252,254,253,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83,1,130000,0,1,"Two divers are left out at sea without a boat. There’s nothing but water for miles, unless they look at what’s underneath them...",1,731799,54667954.0,79.0,1,Scream all you want.,Open Water,5.3,"['diving', 'cataclysm', 'nightmare', 'panic', 'red sea', 'primal fear', 'scuba diving', 'shark', 'scuba']","['Blanchard Ryan', 'Daniel Travis', 'Saul Stein']","['Chris Kentis', 'Laura Lau', 'Graeme Revell']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,4,18000000,1,1,"When Dr. Indiana Jones – the tweed-suited professor who just happens to be a celebrated archaeologist – is hired by the government to locate the legendary Ark of the Covenant, he finds himself up against the entire Nazi regime.",1,723343,389925971.0,115.0,1,Indiana Jones - the new hero from the creators of JAWS and STAR WARS.,Raiders of the Lost Ark,7.7,"['saving the world', 'riddle', 'nepal', 'himalaya', 'cairo', 'moses', 'egypt', 'whip', 'treasure', 'medallion', 'leather jacket', 'nazis', 'hat', 'mediterranean', 'ark of the covenant', 'ten commandments', 'treasure hunt', 'excavation', 'swastika', 'archaeologist', 'indiana jones', 'archeology\xa0']","['Harrison Ford', 'Karen Allen', 'Paul Freeman']","['George Lucas', 'John Williams', 'Steven Spielberg']",72,14,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
87,4,28000000,1,1,"After arriving in India, Indiana Jones is asked by a desperate village to find a mystical stone. He agrees – and stumbles upon a secret cult plotting a terrible plan in the catacombs of an ancient palace.",1,724419,333000000.0,118.0,1,If adventure has a name... it must be Indiana Jones.,Indiana Jones and the Temple of Doom,7.1,"['riddle', 'treasure', 'heart', 'skeleton', 'treasure hunt', 'torture', 'violence', 'monkey', 'cult film', 'archaeologist', 'thuggee', 'conveyor belt', 'mine car', 'rope bridge', 'belching', 'child driving a car', 'eating brains', 'splits', 'indiana jones', 'archeology\xa0']","['Harrison Ford', 'Kate Capshaw', 'Jonathan Ke Quan']","['Steven Spielberg', 'Willard Huyck', 'Gloria Katz']",73,20,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
88,2,6000000,1,1,"Expecting the usual tedium that accompanies a summer in the Catskills with her family, 17-year-old Frances 'Baby' Houseman is surprised to find herself stepping into the shoes of a professional hoofer – and unexpectedly falling in love.",1,725604,213954274.0,100.0,1,Have the time of your life.,Dirty Dancing,7.1,"['dancing', 'sex', 'hotel', 'robbery', 'sister sister relationship', 'dancing master', 'mambo', 'dance performance', 'daughter', 'summer camp', 'secret love', 'teenage crush', 'doctor', 'class differences', 'youth', 'family holiday', 'sensuality', 'unwanted pregnancy', 'summer romance', 'abortion', 'catskill resort']","['Jennifer Grey', 'Patrick Swayze', 'Jerry Orbach']","['Emile Ardolino', 'Linda Gottlieb', 'John Morris']",255,255,255,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,4,48000000,1,1,"When Dr. Henry Jones Sr. suddenly goes missing while pursuing the Holy Grail, eminent archaeologist Indiana must team up with Marcus Brody, Sallah and Elsa Schneider to follow in his father's footsteps and stop the Nazis from recovering the power of eternal life.",1,726246,474171806.0,127.0,1,"The man with the hat is back. And this time, he's bringing his Dad.",Indiana Jones and the Last Crusade,7.6,"['saving the world', 'venice', 'holy grail', 'library', 'riddle', 'father son relationship', 'whip', 'treasure', 'nazis', 'entrapment', 'crusader', 'treasure hunt', 'escape', 'panzer', 'order of the templars', 'archaeologist', 'indiana jones', 'archeology\xa0']","['Harrison Ford', 'Sean Connery', 'Denholm Elliott']","['George Lucas', 'John Williams', 'Steven Spielberg']",86,27,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
90,3,15000000,0,1,"Tough-talking Detroit cop Axel Foley heads to the rarified world of Beverly Hills in his beat-up Chevy Nova to investigate a friend's murder. But soon, he realizes he's stumbled onto something much more complicated. Bungling rookie detective Billy Rosewood joins the fish-out-of-water Axel and shows him the West Los Angeles ropes.",1,724609,316360478.0,105.0,1,The Heat Is On!,Beverly Hills Cop,6.8,"['california', 'showdown', 'undercover', 'strip club', 'investigation', 'weapon', 'police', 'smuggling', 'swimming pool', 'gunfight', 'mansion', 'los angeles', 'foot chase', 'art gallery', 'car chase', 'warehouse', 'beverly hills', 'buddy comedy', 'country club', 'maverick cop', 'detroit michigan', 'damsel in distress', 'bar fight']","['Eddie Murphy', 'Judge Reinhold', 'John Ashton']","['Martin Brest', 'Jerry Bruckheimer', 'Don Simpson']",0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
95,0,140000000,0,1,"When an asteroid threatens to collide with Earth, NASA honcho Dan Truman determines the only way to stop it is to drill into its surface and detonate a nuclear bomb. This leads him to renowned driller Harry Stamper, who agrees to helm the dangerous space mission provided he can bring along his own hotshot crew. Among them is the cocksure A.J. who Harry thinks isn't good enough for his daughter, until the mission proves otherwise.",1,729571,553799566.0,151.0,1,The Earth's Darkest Day Will Be Man's Finest Hour,Armageddon,6.5,"['saving the world', 'paris', 'moon', 'cataclysm', 'asteroid', 'self sacrifice', 'nasa', 'space marine', 'loss of father', 'daughter', 'space', 'wedding', 'astronaut', 'eiffel tower paris', 'duringcreditsstinger', 'disaster movie', 'space centre']","['Bruce Willis', 'Billy Bob Thornton', 'Ben Affleck']","['Crys Forsyth-Smith', 'Jerry Bruckheimer', 'Fred C. Blau Jr.']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
96,3,20000000,0,1,"Detroit cop, Axel Foley heads for the land of sunshine and palm trees to find out who shot police Captain Andrew Bogomil. Thanks to a couple of old friends, Axel's investigation uncovers a series of robberies masterminded by a heartless weapons kingpin – and the chase is on.",1,725509,299965036.0,100.0,1,0,Beverly Hills Cop II,6.1,"['smuggling of arms', 'detective', 'intensive care', 'undercover', 'strip club', 'armored car', 'investigation', 'police', 'swimming pool', 'sequel', 'shootout', 'gunfight', 'los angeles', 'explosion', 'violence', 'car chase', 'detroit', 'horse track', 'beverly hills', 'buddy cop', 'oil field', 'cement truck', 'playboy mansion', 'shooting range']","['Eddie Murphy', 'Judge Reinhold', 'John Ashton']","['Jerry Bruckheimer', 'Chris Lebenzon', 'Bonnie Timmermann']",5,7,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
97,2,17000000,0,1,"As Kevin Flynn searches for proof that he invented a hit video game, he is ""digitalized"" by a laser and finds himself inside The Grid, where programs suffer under the tyrannical rule of the Master Control Program. With the help of TRON, a security program, Flynn seeks to free The Grid from the MCP.",1,723735,33000000.0,96.0,1,A world inside the computer where man has never been.  Until now.,Tron,6.6,"['video game', 'hacker', 'virtual reality', 'dystopia', 'computer', 'science fiction']","['Jeff Bridges', 'Bruce Boxleitner', 'David Warner']","['Wendy Carlos', 'Steven Lisberger', 'Harrison Ellenshaw']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
98,0,103000000,0,1,"In the year 180, the death of emperor Marcus Aurelius throws the Roman Empire into chaos. Maximus is one of the Roman army's most capable and trusted generals and a key advisor to the emperor. As Marcus' devious son Commodus ascends to the throne, Maximus is set to be executed. He escapes, but is captured by slave traders. Renamed Spaniard and forced to become a gladiator, Maximus must battle to the death with other men for the amusement of paying audiences. His battle skills serve him well, and he becomes one of the most famous and admired men to fight in the Colosseum. Determined to avenge himself against the man who took away his freedom and laid waste to his family, Maximus believes that he can use his fame and skill in the ring to avenge the loss of his family and former glory. As the gladiator begins to challenge his rule, Commodus decides to put his own fighting mettle to the test by squaring off with Maximus in a battle to the death.",1,730241,457640427.0,155.0,1,A Hero Will Rise.,Gladiator,7.9,"['rome', 'gladiator', 'arena', 'senate', 'roman empire', 'emperor', 'slavery', 'battlefield', 'blood', 'ancient world', 'father daughter relationship', 'combat', 'mother son relationship', 'dream sequence', 'chariot', 'philosopher', 'barbarian horde', '2nd century', 'successor']","['Russell Crowe', 'Joaquin Phoenix', 'Connie Nielsen']","['Ridley Scott', 'David Franzoni', 'Branko Lustig']",0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
99,0,8272296,0,0,"A single mother in Madrid sees her only son die on his birthday as he runs to seek an actress' autograph. Beside herself with grief, she returns to Barcelona to tell the boy's father about the death of the son he never knew he had.",0,729863,67872296.0,101.0,0,Part of every woman is a mother/actress/saint/sinner. And part of every man is a woman.,All About My Mother,7.4,"['barcelona spain', 'transvestism', 'transsexuality', 'drug abuse', 'transplantation', 'madrid', 'birthday', 'autograph', 'actress', 'friend']","['Cecilia Roth', 'Marisa Paredes', 'Penélope Cruz']","['Pedro Almodóvar', 'Agustín Almodóvar', 'Michel Ruben']",255,255,255,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,0,1350000,1,1,A card sharp and his unwillingly-enlisted friends need to make a lot of cash quick after losing a sketchy poker match. To do this they decide to pull a heist on a small-time gang who happen to be operating out of the flat next door.,0,729453,3897569.0,105.0,1,A Disgrace to Criminals Everywhere.,"Lock, Stock and Two Smoking Barrels",7.5,"['ambush', 'alcohol', 'shotgun', 'tea', 'joint', 'machismo', 'cocktail', 'rifle', 'marijuana', 'cockney accent', 'pot smoking', 'hatchet', 'antique', 'cardsharp', 'anger', 'carjacking', 'piano', 'strip show', 'high stakes']","['Jason Flemyng', 'Dexter Fletcher', 'Nick Moran']","['Guy Ritchie', 'Matthew Vaughn', 'David A. Hughes']",250,249,247,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
101,0,16000000,0,0,"Leon, the top hit man in New York, has earned a rep as an effective ""cleaner"". But when his next-door neighbors are wiped out by a loose-cannon DEA agent, he becomes the unwilling custodian of 12-year-old Mathilda. Before long, Mathilda's thoughts turn to revenge, and she considers following in Leon's footsteps.",1,728185,45284974.0,110.0,1,"If you want a job done well, hire a professional.",Leon: The Professional,8.2,"['new york', 'corruption', 'assassin', 'police brutality', 'loss of family', 's.w.a.t.', 'immigrant', 'hitman', 'training', 'revenge', 'murder', 'loneliness', 'neighbor', 'tragic love', 'cult film', 'neo-noir', 'complex relationship', 'complex characters']","['Jean Reno', 'Natalie Portman', 'Gary Oldman']","['Luc Besson', 'Patrice Ledoux', 'Eric Serra']",2,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,0,1300000,0,1,"A mentally unstable Vietnam War veteran works as a night-time taxi driver in New York City where the perceived decadence and sleaze feeds his urge for violent action, attempting to save a preadolescent prostitute in the process.",1,721391,28262574.0,114.0,1,"On every street in every city, there's a nobody who dreams of being a somebody.",Taxi Driver,8.1,"['vietnam veteran', 'taxi', 'obsession', 'drug dealer', 'night shift', 'vigilante', 'alienation', 'misanthrope', 'shot to death', 'illegal prostitution', 'loner']","['Robert De Niro', 'Cybill Shepherd', 'Harvey Keitel']","['Martin Scorsese', 'Julia Phillips', 'Michael Phillips']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,0,1530000,0,0,"Lola receives a phone call from her boyfriend Manni. He lost 100,000 DM in a subway train that belongs to a very bad guy. She has 20 minutes to raise this amount and meet Manni. Otherwise, he will rob a store to get the money. Three different alternatives may happen depending on some minor event along Lola's run.",0,729621,7267585.0,81.0,1,Every second of every day you're faced with a decision that can change your life.,Run Lola Run,7.2,"['berlin', 'casino', 'nun', 'red hair', 'running', 'homeless person', 'supermarket', 'ambulance', 'subway', 'daughter', 'money', 'fate']","['Franka Potente', 'Moritz Bleibtreu', 'Herbert Knaup']","['Tom Tykwer', 'Stefan Arndt', 'Johnny Klimek']",242,243,237,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,3,19000000,1,1,"Eighties teenager Marty McFly is accidentally sent back in time to 1955, inadvertently disrupting his parents' first meeting and attracting his mother's romantic interest. Marty must repair the damage to history by rekindling his parents' romance and - with the help of his eccentric inventor friend Doc Brown - return to 1985.",1,724825,381109762.0,116.0,1,He's the only kid ever to get into trouble before he was born.,Back to the Future,8.0,"['clock tower', 'car race', 'terrorist', 'delorean', 'lightning', 'guitar', 'plutonium', 'sports car', 'inventor', 'journey in the past', 'time travel', 'race against time', 'partner', 'misfit', 'mad scientist', 'fish out of water', 'teenage love', 'destiny', 'hidden identity', 'odd couple', 'escapade', 'disorder', 'chases and races', 'love and romance', 'teenage life', 'misfit partners', 'changing the past or future', 'getting home', 'inventions and discoveries']","['Michael J. Fox', 'Christopher Lloyd', 'Lea Thompson']","['Robert Zemeckis', 'Bob Gale', 'Neil Canton']",0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
